Mfr Name,Division,Carline,Hybrid ,Cyl,CityFE,HWYFE,CombFE,Transmission,Gears,DriveDesc,AnnualFuelCost,Type,FERating,GHGRating,SmogRating,5YearSpend,TailpipeCO2,Emissions
Kia,KIA MOTORS CORPORATION,K900,N,8,15,23,18,Automatic,8,"2-Wheel Drive, Rear",2350,Car,3,3,3,5000,512,High
Kia,KIA MOTORS CORPORATION,Optima,N,4,28,37,31,Manual,7,"2-Wheel Drive, Front",1150,Car,7,7,3,1000,286,Low
Kia,KIA MOTORS CORPORATION,Optima,N,4,22,31,25,Automatic,6,"2-Wheel Drive, Front",1450,Car,5,5,3,500,360,Low
Kia,KIA MOTORS CORPORATION,Optima,N,4,24,34,28,Automatic,6,"2-Wheel Drive, Front",1300,Car,6,6,5,250,321,Low
Kia,KIA MOTORS CORPORATION,Optima FE,N,4,25,36,29,Automatic,6,"2-Wheel Drive, Front",1250,Car,6,6,5,500,310,Low
Kia,KIA MOTORS CORPORATION,Optima S,N,4,23,32,26,Automatic,6,"2-Wheel Drive, Front",1400,Car,5,5,5,250,340,Low
Koenigsegg,Koenigsegg Automotive AG,Agera RS,N,8,11,18,13,Automatic,7,"2-Wheel Drive, Rear",3250,Car,1,1,1,9500,654,High
Volkswagen Group of,Lamborghini,Aventador Coupe,N,12,10,17,12,Manual,7,All Wheel Drive,3500,Car,1,1,1,10750,731,High
Volkswagen Group of,Lamborghini,Aventador Roadster,N,12,10,16,12,Manual,7,All Wheel Drive,3500,Car,1,1,1,10750,751,High
Volkswagen Group of,Lamborghini,Aventador S Coupe,N,12,10,17,12,Manual,7,All Wheel Drive,3500,Car,1,1,1,10750,731,High
Volkswagen Group of,Lamborghini,Aventador S Roadster,N,12,10,16,12,Manual,7,All Wheel Drive,3500,Car,1,1,1,10750,751,High
Volkswagen Group of,Lamborghini,Huracan,N,10,14,19,16,Manual,7,All Wheel Drive,2600,Car,2,2,1,6250,570,High
Volkswagen Group of,Lamborghini,Huracan 2WD,N,10,14,21,16,Manual,7,"2-Wheel Drive, Rear",2600,Car,2,2,1,6250,541,High
Volkswagen Group of,Lamborghini,Huracan Spyder,N,10,13,19,15,Manual,7,All Wheel Drive,2800,Car,2,2,1,7250,577,High
Volkswagen Group of,Lamborghini,Huracan Spyder 2WD,N,10,14,20,16,Manual,7,"2-Wheel Drive, Rear",2600,Car,2,2,1,6250,543,High
Toyota,LEXUS,LC 500,N,8,16,26,19,Automatic,10,"2-Wheel Drive, Rear",2200,Car,3,3,5,4250,459,High
Toyota,LEXUS,LC 500h,Y,6,26,35,30,Automatic,10,"2-Wheel Drive, Rear",1400,Car,7,7,7,250,301,Low
Toyota,LEXUS,RC 300,N,4,22,32,26,Automatic,8,"2-Wheel Drive, Rear",1600,Car,5,5,3,1250,345,Low
Toyota,LEXUS,RC 300 AWD,N,6,18,24,21,Automatic,6,All Wheel Drive,2000,Car,4,4,5,3250,422,High
Toyota,LEXUS,RC 350,N,6,20,28,23,Automatic,8,"2-Wheel Drive, Rear",1850,Car,5,5,5,2500,388,Low
Toyota,LEXUS,RC 350 AWD,N,6,18,24,21,Automatic,6,All Wheel Drive,2000,Car,4,4,5,3250,422,High
Toyota,LEXUS,RC F,N,8,16,25,19,Automatic,8,"2-Wheel Drive, Rear",2200,Car,3,3,5,4250,465,High
Toyota,LEXUS,GS F,N,8,16,24,19,Automatic,8,"2-Wheel Drive, Rear",2200,Car,3,3,5,4250,472,High
Toyota,LEXUS,IS 300,N,4,22,32,26,Automatic,8,"2-Wheel Drive, Rear",1600,Car,5,5,3,1250,345,Low
Toyota,LEXUS,IS 300 AWD,N,6,19,26,22,Automatic,6,All Wheel Drive,1900,Car,4,4,5,2750,410,High
Toyota,LEXUS,IS 350,N,6,20,28,23,Automatic,8,"2-Wheel Drive, Rear",1850,Car,5,5,5,2500,388,Low
Toyota,LEXUS,IS 350 AWD,N,6,19,26,22,Automatic,6,All Wheel Drive,1900,Car,4,4,5,2750,410,High
Toyota,LEXUS,ES 300h,Y,4,40,39,40,Automatic,6,"2-Wheel Drive, Front",900,Car,9,9,7,2250,223,Low
Toyota,LEXUS,ES 350,N,6,21,30,24,Automatic,6,"2-Wheel Drive, Front",1500,Car,5,5,3,750,366,Low
Toyota,LEXUS,GS 300,N,4,22,32,26,Automatic,8,"2-Wheel Drive, Rear",1600,Car,5,5,3,1250,345,Low
Toyota,LEXUS,GS 300 F SPORT,N,4,21,30,24,Automatic,8,"2-Wheel Drive, Rear",1750,Car,5,5,3,2000,368,Low
Toyota,LEXUS,GS 350,N,6,20,28,23,Automatic,8,"2-Wheel Drive, Rear",1850,Car,5,5,5,2500,388,Low
Toyota,LEXUS,GS 350 AWD,N,6,19,26,22,Automatic,6,All Wheel Drive,1900,Car,4,4,5,2750,407,High
Toyota,LEXUS,GS 350 F SPORT,N,6,19,27,22,Automatic,8,"2-Wheel Drive, Rear",1900,Car,4,4,5,2750,405,High
Toyota,LEXUS,GS 450h,Y,6,29,34,31,Automatic,8,"2-Wheel Drive, Rear",1350,Car,7,7,7,0,283,Low
Toyota,LEXUS,LS 500,N,6,19,30,23,Automatic,10,"2-Wheel Drive, Rear",1850,Car,5,5,3,2500,387,Low
Toyota,LEXUS,LS 500 AWD,N,6,18,27,21,Automatic,10,All Wheel Drive,2000,Car,4,4,3,3250,417,High
Toyota,LEXUS,LS 500h,N,6,25,33,28,Automatic,10,"2-Wheel Drive, Rear",1500,Car,6,6,7,750,314,Low
Toyota,LEXUS,LS 500h AWD,N,6,23,31,26,Automatic,10,All Wheel Drive,1600,Car,5,5,7,1250,340,Low
Ford Motor Company,Lincoln,MKZ AWD,N,4,20,28,23,Automatic,6,All Wheel Drive,1550,Car,5,5,5,1000,386,Low
Ford Motor Company,Lincoln,MKZ AWD,N,6,17,26,20,Automatic,6,All Wheel Drive,1800,Car,4,4,5,2250,447,High
Ford Motor Company,Lincoln,MKZ FWD,N,4,21,31,24,Automatic,6,"2-Wheel Drive, Front",1500,Car,5,5,5,750,370,Low
Ford Motor Company,Lincoln,MKZ FWD,N,6,18,27,21,Automatic,6,"2-Wheel Drive, Front",1700,Car,4,4,5,1750,425,High
Ford Motor Company,Lincoln,MKZ HYBRID FWD,Y,4,41,38,40,Automatic,1,"2-Wheel Drive, Front",900,Car,9,9,7,2250,222,Low
Ford Motor Company,Lincoln,CONTINENTAL AWD,N,6,17,25,20,Automatic,6,All Wheel Drive,1800,Car,4,4,5,2250,451,High
Ford Motor Company,Lincoln,CONTINENTAL AWD,N,6,16,24,19,Automatic,6,All Wheel Drive,1900,Car,3,3,5,2750,467,High
Ford Motor Company,Lincoln,CONTINENTAL AWD,N,6,16,24,19,Automatic,6,All Wheel Drive,1900,Car,3,3,3,2750,466,High
Ford Motor Company,Lincoln,CONTINENTAL FWD,N,6,18,27,21,Automatic,6,"2-Wheel Drive, Front",1700,Car,4,4,5,1750,424,High
Ford Motor Company,Lincoln,CONTINENTAL FWD,N,6,17,26,20,Automatic,6,"2-Wheel Drive, Front",1800,Car,4,4,3,2250,440,High
Ford Motor Company,Lincoln,MKT LIVERY AWD,N,6,16,23,18,Automatic,6,All Wheel Drive,2000,Car,3,3,3,3250,493,High
Maserati,MASERATI,GRANTURISMO,N,8,13,21,16,Automatic,6,"2-Wheel Drive, Rear",2600,Car,2,2,4,6250,572,High
Maserati,MASERATI,GRANTURISMO CONVERTIBLE,N,8,13,20,15,Automatic,6,"2-Wheel Drive, Rear",2800,Car,2,2,4,7250,577,High
Maserati,MASERATI,QUATTROPORTE V8,N,8,15,22,17,Automatic,8,"2-Wheel Drive, Rear",2450,Car,3,3,4,5500,517,High
Maserati,MASERATI,Ghibli  S RWD,N,6,16,24,19,Automatic,8,"2-Wheel Drive, Rear",2200,Car,3,3,4,4250,471,High
Maserati,MASERATI,Ghibli V6 Rear Wheel Drive (RWD),N,6,17,24,19,Automatic,8,"2-Wheel Drive, Rear",2200,Car,3,3,4,4250,460,High
Maserati,MASERATI,Ghibli V6 SQ4 AWD,N,6,16,24,19,Automatic,8,All Wheel Drive,2200,Car,3,3,4,4250,475,High
Maserati,MASERATI,QUATTROPORTE S,N,6,16,23,18,Automatic,8,"2-Wheel Drive, Rear",2350,Car,3,3,4,5000,482,High
Maserati,MASERATI,QUATTROPORTE SQ4 V6,N,6,16,23,18,Automatic,8,All Wheel Drive,2350,Car,3,3,4,5000,485,High
MAZDA,MAZDA,MX-5,N,4,26,35,29,Automatic,6,"2-Wheel Drive, Rear",1450,Car,6,6,3,500,303,Low
MAZDA,MAZDA,MX-5,N,4,26,33,29,Manual,6,"2-Wheel Drive, Rear",1450,Car,6,6,3,500,305,Low
MAZDA,MAZDA,CX-3 2WD,N,4,29,34,31,Automatic,6,"2-Wheel Drive, Front",1150,Car,7,7,3,1000,290,Low
MAZDA,MAZDA,CX-3 4WD,N,4,27,32,29,Automatic,6,4-Wheel Drive,1250,Car,6,6,3,500,308,Low
MAZDA,MAZDA,MAZDA2,N,4,32,40,35,Automatic,6,"2-Wheel Drive, Front",1050,Car,8,8,3,1500,252,Low
MAZDA,MAZDA,MAZDA2,N,4,30,39,34,Manual,6,"2-Wheel Drive, Front",1050,Car,8,8,3,1500,264,Low
MAZDA,MAZDA,MAZDA3 4-Door,N,4,28,37,31,Automatic,6,"2-Wheel Drive, Front",1150,Car,7,7,7,1000,283,Low
MAZDA,MAZDA,MAZDA3 4-Door,N,4,28,38,31,Manual,6,"2-Wheel Drive, Front",1150,Car,7,7,7,1000,281,Low
MAZDA,MAZDA,MAZDA3 4-Door,N,4,27,36,30,Automatic,6,"2-Wheel Drive, Front",1200,Car,7,7,7,750,293,Low
MAZDA,MAZDA,MAZDA3 5-Door,N,4,28,37,32,Automatic,6,"2-Wheel Drive, Front",1100,Car,7,7,7,1250,280,Low
MAZDA,MAZDA,MAZDA3 5-Door,N,4,27,37,31,Manual,6,"2-Wheel Drive, Front",1150,Car,7,7,7,1000,286,Low
MAZDA,MAZDA,MAZDA3 5-Door,N,4,26,35,30,Automatic,6,"2-Wheel Drive, Front",1200,Car,7,7,7,750,301,Low
MAZDA,MAZDA,MAZDA6,N,4,26,35,29,Automatic,6,"2-Wheel Drive, Front",1250,Car,6,6,7,500,302,Low
MAZDA,MAZDA,MAZDA6,N,4,23,31,26,Automatic,6,"2-Wheel Drive, Front",1400,Car,5,5,3,250,335,Low
MAZDA,MAZDA,MAZDA6,N,4,24,33,27,Manual,6,"2-Wheel Drive, Front",1350,Car,6,6,7,0,328,Low
Mercedes-Benz,Mercedes-Benz,AMG GT C (coupe),N,8,15,20,17,Manual,7,"2-Wheel Drive, Rear",2450,Car,3,3,5,5500,518,High
Mercedes-Benz,Mercedes-Benz,AMG GT C (roadster),N,8,15,20,17,Manual,7,"2-Wheel Drive, Rear",2450,Car,3,3,5,5500,518,High
Mercedes-Benz,Mercedes-Benz,AMG GT R (coupe),N,8,15,20,17,Manual,7,"2-Wheel Drive, Rear",2450,Car,3,3,5,5500,522,High
Mercedes-Benz,Mercedes-Benz,AMG SL 65,N,12,13,22,16,Automatic,7,"2-Wheel Drive, Rear",2600,Car,2,2,3,6250,546,High
Mercedes-Benz,Mercedes-Benz,AMG S 65 (convertible),N,12,14,21,16,Automatic,7,"2-Wheel Drive, Rear",2600,Car,2,2,3,6250,542,High
Mercedes-Benz,Mercedes-Benz,AMG S 65 (coupe),N,12,13,21,16,Automatic,7,"2-Wheel Drive, Rear",2600,Car,2,2,3,6250,553,High
Mercedes-Benz,Mercedes-Benz,AMG S 65,N,12,13,22,16,Automatic,7,"2-Wheel Drive, Rear",2600,Car,2,2,3,6250,574,High
Mercedes-Benz,Mercedes-Benz,Maybach S 650,N,12,13,21,16,Automatic,7,"2-Wheel Drive, Rear",2600,Car,2,2,3,6250,572,High
Mercedes-Benz,Mercedes-Benz,AMG GT (coupe),N,8,16,22,18,Manual,7,"2-Wheel Drive, Rear",2350,Car,3,3,5,5000,486,High
Mercedes-Benz,Mercedes-Benz,AMG GT (roadster),N,8,16,21,18,Manual,7,"2-Wheel Drive, Rear",2350,Car,3,3,5,5000,490,High
Mercedes-Benz,Mercedes-Benz,AMG GT S (coupe),N,8,16,22,18,Manual,7,"2-Wheel Drive, Rear",2350,Car,3,3,5,5000,486,High
Mercedes-Benz,Mercedes-Benz,AMG SL 63,N,8,16,25,19,Automatic,7,"2-Wheel Drive, Rear",2200,Car,3,3,1,4250,468,High
Mercedes-Benz,Mercedes-Benz,AMG SLC 43,N,6,20,29,23,Automatic,9,"2-Wheel Drive, Rear",1850,Car,5,5,5,2500,379,Low
Mercedes-Benz,Mercedes-Benz,SL 450,N,6,20,28,23,Automatic,9,"2-Wheel Drive, Rear",1850,Car,5,5,3,2500,383,Low
Mercedes-Benz,Mercedes-Benz,SL 550,N,8,17,25,20,Automatic,9,"2-Wheel Drive, Rear",2100,Car,4,4,1,3750,442,High
Mercedes-Benz,Mercedes-Benz,SLC 300,N,4,25,32,27,Automatic,9,"2-Wheel Drive, Rear",1550,Car,6,6,3,1000,324,Low
Mercedes-Benz,Mercedes-Benz,AMG C 43 4MATIC (convertible),N,6,19,26,22,Automatic,9,4-Wheel Drive,1900,Car,4,4,5,2750,405,High
Mercedes-Benz,Mercedes-Benz,AMG C 43 4MATIC (coupe),N,6,20,27,22,Automatic,9,4-Wheel Drive,1900,Car,4,4,5,2750,394,Low
Mercedes-Benz,Mercedes-Benz,AMG C 63 (convertible),N,8,17,22,19,Automatic,7,"2-Wheel Drive, Rear",2200,Car,3,3,5,4250,468,High
Mercedes-Benz,Mercedes-Benz,AMG C 63 (coupe),N,8,17,23,19,Automatic,7,"2-Wheel Drive, Rear",2200,Car,3,3,5,4250,458,High
Mercedes-Benz,Mercedes-Benz,AMG C 63 S (convertible),N,8,17,22,19,Automatic,7,"2-Wheel Drive, Rear",2200,Car,3,3,5,4250,468,High
Mercedes-Benz,Mercedes-Benz,AMG C 63 S (coupe),N,8,17,23,19,Automatic,7,"2-Wheel Drive, Rear",2200,Car,3,3,5,4250,458,High
Mercedes-Benz,Mercedes-Benz,AMG S 63 4MATIC (convertible),N,8,15,24,18,Automatic,9,4-Wheel Drive,2350,Car,3,3,5,5000,493,High
Mercedes-Benz,Mercedes-Benz,C 300 (convertible),N,4,22,29,25,Automatic,9,"2-Wheel Drive, Rear",1700,Car,5,5,5,1750,355,Low
Mercedes-Benz,Mercedes-Benz,C 300 (Coupe),N,4,22,30,25,Automatic,9,"2-Wheel Drive, Rear",1700,Car,5,5,5,1750,349,Low
Mercedes-Benz,Mercedes-Benz,C 300 4MATIC (convertible),N,4,22,29,25,Automatic,9,4-Wheel Drive,1700,Car,5,5,5,1750,360,Low
Mercedes-Benz,Mercedes-Benz,C 300 4MATIC (Coupe),N,4,22,30,25,Automatic,9,4-Wheel Drive,1700,Car,5,5,5,1750,351,Low
Mercedes-Benz,Mercedes-Benz,E 400 (convertible),N,6,20,26,22,Automatic,9,"2-Wheel Drive, Rear",1900,Car,4,4,5,2750,399,Low
Mercedes-Benz,Mercedes-Benz,E 400 (coupe),N,6,20,26,22,Automatic,9,"2-Wheel Drive, Rear",1900,Car,4,4,5,2750,397,Low
Mercedes-Benz,Mercedes-Benz,E 400 4MATIC (convertible),N,6,20,25,22,Automatic,9,4-Wheel Drive,1900,Car,4,4,5,2750,404,High
Mercedes-Benz,Mercedes-Benz,E 400 4MATIC (coupe),N,6,20,26,22,Automatic,9,4-Wheel Drive,1900,Car,4,4,5,2750,394,Low
Mercedes-Benz,Mercedes-Benz,S 560 (convertible),N,8,17,26,20,Automatic,9,"2-Wheel Drive, Front",2100,Car,4,4,5,3750,439,High
Mercedes-Benz,Mercedes-Benz,AMG C 43 4MATIC,N,6,20,27,23,Automatic,9,4-Wheel Drive,1850,Car,5,5,5,2500,393,Low
Mercedes-Benz,Mercedes-Benz,AMG C 63,N,8,18,24,20,Automatic,7,"2-Wheel Drive, Rear",2100,Car,4,4,5,3750,441,High
Mercedes-Benz,Mercedes-Benz,AMG C 63 S,N,8,18,24,20,Automatic,7,"2-Wheel Drive, Rear",2100,Car,4,4,5,3750,441,High
Mercedes-Benz,Mercedes-Benz,AMG CLA 45 4MATIC,N,4,23,30,26,Manual,7,4-Wheel Drive,1600,Car,5,5,3,1250,348,Low
Mercedes-Benz,Mercedes-Benz,AMG CLS 63 S 4MATIC,N,8,16,22,18,Automatic,7,4-Wheel Drive,2350,Car,3,3,1,5000,495,High
Mercedes-Benz,Mercedes-Benz,AMG S 63 4MATIC (coupe),N,8,17,27,20,Automatic,9,4-Wheel Drive,2100,Car,4,4,5,3750,437,High
Mercedes-Benz,Mercedes-Benz,C 300,N,4,24,33,27,Automatic,9,"2-Wheel Drive, Rear",1550,Car,6,6,5,1000,324,Low
Mercedes-Benz,Mercedes-Benz,C 300 4MATIC,N,4,23,32,26,Automatic,9,4-Wheel Drive,1600,Car,5,5,5,1250,335,Low
Mercedes-Benz,Mercedes-Benz,CLA 250,N,4,24,37,29,Manual,7,"2-Wheel Drive, Front",1450,Car,6,6,5,500,310,Low
Mercedes-Benz,Mercedes-Benz,CLA 250 4MATIC,N,4,24,32,27,Manual,7,Part-time 4-Wheel Drive,1550,Car,6,6,5,1000,328,Low
Mercedes-Benz,Mercedes-Benz,CLA 250 4MATIC,N,4,24,32,27,Manual,7,4-Wheel Drive,1550,Car,6,6,5,1000,328,Low
Mercedes-Benz,Mercedes-Benz,CLS 550,N,8,18,26,21,Automatic,9,"2-Wheel Drive, Rear",2000,Car,4,4,1,3250,425,High
Mercedes-Benz,Mercedes-Benz,CLS 550 4MATIC,N,8,17,25,20,Automatic,9,4-Wheel Drive,2100,Car,4,4,1,3750,444,High
Mercedes-Benz,Mercedes-Benz,S 560 4MATIC (coupe),N,8,17,27,21,Automatic,9,4-Wheel Drive,2000,Car,4,4,5,3250,426,High
Mercedes-Benz,Mercedes-Benz,AMG E 43 4MATIC,N,6,19,25,21,Automatic,9,4-Wheel Drive,2000,Car,4,4,5,3250,416,High
Mercedes-Benz,Mercedes-Benz,AMG E 63 S 4MATIC,N,8,15,22,18,Automatic,9,4-Wheel Drive,2350,Car,3,3,5,5000,497,High
Mercedes-Benz,Mercedes-Benz,E 300,N,4,22,30,25,Automatic,9,"2-Wheel Drive, Rear",1700,Car,5,5,5,1750,351,Low
Mercedes-Benz,Mercedes-Benz,E 300 4MATIC,N,4,21,29,24,Automatic,9,4-Wheel Drive,1750,Car,5,5,5,2000,366,Low
Mercedes-Benz,Mercedes-Benz,E 400 4MATIC,N,6,20,27,23,Automatic,9,4-Wheel Drive,1850,Car,5,5,5,2500,396,Low
Mercedes-Benz,Mercedes-Benz,AMG S 63 4MATIC,N,8,17,26,20,Automatic,9,4-Wheel Drive,2100,Car,4,4,5,3750,443,High
Mercedes-Benz,Mercedes-Benz,S 450,N,6,19,28,22,Automatic,9,"2-Wheel Drive, Rear",1900,Car,4,4,3,2750,403,High
Mercedes-Benz,Mercedes-Benz,S 450 4MATIC,N,6,18,28,22,Automatic,9,4-Wheel Drive,1900,Car,4,4,3,2750,408,High
Mercedes-Benz,Mercedes-Benz,S 560,N,8,17,27,21,Automatic,9,"2-Wheel Drive, Front",2000,Car,4,4,5,3250,426,High
Mercedes-Benz,Mercedes-Benz,S 560 4MATIC,N,8,17,27,21,Automatic,9,4-Wheel Drive,2000,Car,4,4,5,3250,426,High
Mercedes-Benz,Mercedes-Benz,S 560 4MATIC Maybach,N,8,16,25,19,Automatic,9,4-Wheel Drive,2200,Car,3,3,5,4250,455,High
BMW,Mini,COOPER CONVERTIBLE,N,3,27,35,30,Automatic,6,"2-Wheel Drive, Front",1400,Car,7,7,7,250,294,Low
BMW,Mini,COOPER CONVERTIBLE,N,3,28,37,32,Manual,6,"2-Wheel Drive, Front",1300,Car,7,7,7,250,280,Low
BMW,Mini,COOPER S CONVERTIBLE,N,4,25,33,28,Automatic,6,"2-Wheel Drive, Front",1500,Car,6,6,7,750,315,Low
BMW,Mini,COOPER S CONVERTIBLE,N,4,23,32,26,Manual,6,"2-Wheel Drive, Front",1600,Car,5,5,7,1250,338,Low
BMW,Mini,JOHN COOPER WORKS CONVERTIBLE,N,4,25,33,28,Automatic,6,"2-Wheel Drive, Front",1500,Car,6,6,3,750,315,Low
BMW,Mini,JOHN COOPER WORKS CONVERTIBLE,N,4,22,31,25,Manual,6,"2-Wheel Drive, Front",1700,Car,5,5,3,1750,349,Low
BMW,Mini,COOPER HARDTOP 2 DOOR,N,3,27,35,30,Automatic,6,"2-Wheel Drive, Front",1400,Car,7,7,7,250,294,Low
BMW,Mini,COOPER HARDTOP 2 DOOR,N,3,28,38,32,Manual,6,"2-Wheel Drive, Front",1300,Car,7,7,7,250,282,Low
BMW,Mini,COOPER HARDTOP 4 DOOR,N,3,27,35,30,Automatic,6,"2-Wheel Drive, Front",1400,Car,7,7,7,250,294,Low
BMW,Mini,COOPER HARDTOP 4 DOOR,N,3,28,37,32,Manual,6,"2-Wheel Drive, Front",1300,Car,7,7,7,250,280,Low
BMW,Mini,COOPER S HARDTOP 2 DOOR,N,4,25,32,28,Automatic,6,"2-Wheel Drive, Front",1500,Car,6,6,7,750,316,Low
BMW,Mini,COOPER S HARDTOP 2 DOOR,N,4,23,32,26,Manual,6,"2-Wheel Drive, Front",1600,Car,5,5,7,1250,338,Low
BMW,Mini,COOPER S HARDTOP 4 DOOR,N,4,25,32,28,Automatic,6,"2-Wheel Drive, Front",1500,Car,6,6,7,750,316,Low
BMW,Mini,COOPER S HARDTOP 4 DOOR,N,4,23,32,26,Manual,6,"2-Wheel Drive, Front",1600,Car,5,5,7,1250,338,Low
BMW,Mini,JOHN COOPER WORKS HARDTOP,N,4,25,32,28,Automatic,6,"2-Wheel Drive, Front",1500,Car,6,6,3,750,316,Low
BMW,Mini,JOHN COOPER WORKS HARDTOP,N,4,23,32,26,Manual,6,"2-Wheel Drive, Front",1600,Car,5,5,3,1250,338,Low
BMW,Mini,COOPER CLUBMAN,N,3,24,32,27,Automatic,6,"2-Wheel Drive, Front",1550,Car,6,6,7,1000,323,Low
BMW,Mini,COOPER CLUBMAN,N,3,24,34,28,Manual,6,"2-Wheel Drive, Front",1500,Car,6,6,7,750,319,Low
BMW,Mini,COOPER CLUBMAN ALL4,N,3,23,31,26,Automatic,8,All Wheel Drive,1600,Car,5,5,3,1250,341,Low
BMW,Mini,COOPER CLUBMAN ALL4,N,3,22,32,26,Manual,6,All Wheel Drive,1600,Car,5,5,3,1250,344,Low
BMW,Mini,COOPER COUNTRYMAN,N,3,24,32,27,Automatic,6,"2-Wheel Drive, Front",1550,Car,6,6,3,1000,323,Low
BMW,Mini,COOPER COUNTRYMAN,N,3,24,34,28,Manual,6,"2-Wheel Drive, Front",1500,Car,6,6,3,750,319,Low
BMW,Mini,COOPER COUNTRYMAN ALL4,N,3,23,30,25,Automatic,8,All Wheel Drive,1700,Car,5,5,3,1750,347,Low
BMW,Mini,COOPER COUNTRYMAN ALL4,N,3,22,32,26,Manual,6,All Wheel Drive,1600,Car,5,5,3,1250,344,Low
BMW,Mini,COOPER S CLUBMAN,N,4,23,32,27,Automatic,8,"2-Wheel Drive, Front",1550,Car,6,6,7,1000,332,Low
BMW,Mini,COOPER S CLUBMAN,N,4,22,31,25,Manual,6,"2-Wheel Drive, Front",1700,Car,5,5,7,1750,349,Low
BMW,Mini,COOPER S CLUBMAN ALL4,N,4,22,31,26,Automatic,8,All Wheel Drive,1600,Car,5,5,7,1250,346,Low
BMW,Mini,COOPER S CLUBMAN ALL4,N,4,21,30,24,Manual,6,All Wheel Drive,1750,Car,5,5,7,2000,366,Low
BMW,Mini,COOPER S COUNTRYMAN,N,4,23,32,27,Automatic,8,"2-Wheel Drive, Front",1550,Car,6,6,7,1000,332,Low
BMW,Mini,COOPER S COUNTRYMAN ALL4,N,4,22,31,26,Automatic,8,All Wheel Drive,1600,Car,5,5,7,1250,346,Low
BMW,Mini,COOPER S COUNTRYMAN ALL4,N,4,21,31,24,Manual,6,All Wheel Drive,1750,Car,5,5,7,2000,365,Low
BMW,Mini,JCW COUNTRYMAN ALL4,N,4,22,30,25,Automatic,8,All Wheel Drive,1700,Car,5,5,3,1750,354,Low
BMW,Mini,JCW COUNTRYMAN ALL4,N,4,20,29,24,Manual,6,All Wheel Drive,1750,Car,5,5,3,2000,373,Low
BMW,Mini,JOHN COOPER WORKS CLUBMAN ALL4,N,4,23,31,26,Automatic,8,All Wheel Drive,1600,Car,5,5,3,1250,339,Low
BMW,Mini,JOHN COOPER WORKS CLUBMAN ALL4,N,4,21,31,24,Manual,6,All Wheel Drive,1750,Car,5,5,3,2000,367,Low
Mitsubishi Motors Co,Mitsubishi Motors Corporation,MIRAGE,N,3,37,43,39,Automatic,1,"2-Wheel Drive, Front",900,Car,9,9,5,2250,225,Low
Mitsubishi Motors Co,Mitsubishi Motors Corporation,MIRAGE,N,3,33,41,36,Manual,5,"2-Wheel Drive, Front",1000,Car,8,8,5,1750,242,Low
Mitsubishi Motors Co,Mitsubishi Motors Corporation,MIRAGE G4,N,3,35,41,37,Automatic,1,"2-Wheel Drive, Front",950,Car,8,8,5,2000,237,Low
Mitsubishi Motors Co,Mitsubishi Motors Corporation,MIRAGE G4,N,3,33,40,35,Manual,5,"2-Wheel Drive, Front",1050,Car,8,8,5,1500,249,Low
Nissan,NISSAN,370Z,N,6,19,26,22,Automatic,7,"2-Wheel Drive, Rear",1900,Car,4,4,3,2750,411,High
Nissan,NISSAN,370Z,N,6,18,26,21,Manual,6,"2-Wheel Drive, Rear",2000,Car,4,4,3,3250,426,High
Nissan,NISSAN,370Z Roadster,N,6,18,25,21,Automatic,7,"2-Wheel Drive, Rear",2000,Car,4,4,3,3250,433,High
Nissan,NISSAN,370Z Roadster,N,6,17,24,20,Manual,6,"2-Wheel Drive, Rear",2100,Car,4,4,3,3750,447,High
Nissan,NISSAN,GT-R,N,6,16,22,18,Manual,6,All Wheel Drive,2350,Car,3,3,3,5000,484,High
Nissan,NISSAN,VERSA,N,4,26,35,29,Automatic,4,"2-Wheel Drive, Front",1250,Car,6,6,3,500,306,Low
Nissan,NISSAN,VERSA,N,4,31,39,34,Automatic,1,"2-Wheel Drive, Front",1050,Car,8,8,3,1500,260,Low
Nissan,NISSAN,VERSA,N,4,27,36,30,Manual,5,"2-Wheel Drive, Front",1200,Car,7,7,3,750,296,Low
Nissan,NISSAN,ALTIMA,N,4,27,38,31,Automatic,1,"2-Wheel Drive, Front",1150,Car,7,7,7,1000,287,Low
Nissan,NISSAN,ALTIMA,N,6,22,32,26,Automatic,7,"2-Wheel Drive, Front",1400,Car,5,5,3,250,347,Low
Nissan,NISSAN,ALTIMA SR,N,4,26,37,30,Automatic,7,"2-Wheel Drive, Front",1200,Car,7,7,7,750,296,Low
Nissan,NISSAN,Kicks,N,4,31,36,33,Automatic,1,"2-Wheel Drive, Front",1100,Car,8,8,7,1250,272,Low
Nissan,NISSAN,MAXIMA,N,6,21,30,25,Automatic,7,"2-Wheel Drive, Front",1700,Car,5,5,3,1750,364,Low
Nissan,NISSAN,SENTRA,N,4,27,33,29,Automatic,7,"2-Wheel Drive, Front",1450,Car,6,6,3,500,307,Low
Nissan,NISSAN,SENTRA,N,4,26,32,28,Manual,6,"2-Wheel Drive, Front",1500,Car,6,6,3,750,318,Low
Nissan,NISSAN,SENTRA,N,4,29,37,32,Automatic,1,"2-Wheel Drive, Front",1100,Car,7,7,7,1250,279,Low
Nissan,NISSAN,SENTRA,N,4,27,35,30,Manual,6,"2-Wheel Drive, Front",1200,Car,7,7,1,750,297,Low
Nissan,NISSAN,SENTRA NISMO,N,4,25,30,27,Automatic,7,"2-Wheel Drive, Front",1550,Car,6,6,3,1000,330,Low
